label,parent_label,idx,parent_idx
['helleborine'],"['orchid', 'orchidaceous_plant']",8022,7906
['helleborine'],"['orchid', 'orchidaceous_plant']",8023,7906
['bletia'],"['orchid', 'orchidaceous_plant']",8024,7906
"['European_cuckoo', 'Cuculus_canorus']",['cuckoo'],8025,7181
['derringer'],"['pistol', 'handgun', 'side_arm', 'shooting_iron']",8026,7947
"['ice_ax', 'ice_axe', 'piolet']","['ax', 'axe']",8027,7709
"['fragrant_orchid', 'Gymnadenia_conopsea']","['orchid', 'orchidaceous_plant']",8028,7906
['hot-air_balloon'],['balloon'],8029,7243
"['pika', 'mouse_hare', 'rock_rabbit', 'coney', 'cony']","['lagomorph', 'gnawing_mammal']",8030,7204
['mercy_seat'],['throne'],8031,7884
['tachina_fly'],['fly'],8032,7632
"['capybara', 'capibara', 'Hydrochoerus_hydrochaeris']","['rodent', 'gnawer']",8033,7594
"['Texas_purple_spike', 'Hexalectris_warnockii']","['orchid', 'orchidaceous_plant']",8034,7906
"['spotted_salamander', 'Ambystoma_maculatum']","['ambystomid', 'ambystomid_salamander']",8035,7423
"['mountain_beaver', 'sewellel', 'Aplodontia_rufa']","['rodent', 'gnawer']",8036,7594
"['plain_wanderer', 'Pedionomus_torquatus']","['wading_bird', 'wader']",8037,7523
['meteorological_balloon'],['balloon'],8038,7243
['carving_knife'],['knife'],8039,7177
['pruning_knife'],['knife'],8040,7177
['water_rat'],"['rodent', 'gnawer']",8041,7594
['toucanet'],['toucan'],8042,7174
"['titmouse', 'tit']","['oscine', 'oscine_bird']",8043,7247
['Old_World_vulture'],['vulture'],8044,7457
['lemming'],"['rodent', 'gnawer']",8045,7594
"['liner', 'ocean_liner']",['passenger_ship'],8046,7339
['Welsh_terrier'],"['wirehair', 'wirehaired_terrier', 'wire-haired_terrier']",8047,7622
['finch'],"['oscine', 'oscine_bird']",8048,7247
['tandem_trailer'],"['trailer_truck', 'tractor_trailer', 'trucking_rig', 'rig', 'articulated_lorry', 'semi']",8049,7607
"['spider_orchid', 'Brassia_verrucosa']","['orchid', 'orchidaceous_plant']",8050,7906
['cuckoo-bumblebee'],['bee'],8051,7790
"['prairie_dog', 'prairie_marmot']","['rodent', 'gnawer']",8052,7594
['whitefish'],['food_fish'],8053,7449
['banana_boat'],"['cargo_ship', 'cargo_vessel']",8054,7527
['pogonia'],"['orchid', 'orchidaceous_plant']",8055,7906
['malinois'],"['Belgian_sheepdog', 'Belgian_shepherd']",8056,7738
"['chinchilla', 'Chinchilla_laniger']","['rodent', 'gnawer']",8057,7594
"['creeper', 'tree_creeper']","['oscine', 'oscine_bird']",8058,7247
['mushroom_coral'],"['stony_coral', 'madrepore', 'madriporian_coral']",8059,7367
"['cathedra', ""bishop's_throne""]",['throne'],8060,7884
['sharpshooter'],['schooner'],8061,7505
['catboat'],"['sailboat', 'sailing_boat']",8062,7502
['Lakeland_terrier'],"['wirehair', 'wirehaired_terrier', 'wire-haired_terrier']",8063,7622
"['poleax', 'poleaxe']","['ax', 'axe']",8064,7709
"['Nomia_melanderi', 'alkali_bee']",['bee'],8065,7790
['jerboa'],"['rodent', 'gnawer']",8066,7594
['Winchester'],['rifle'],8067,7772
['owlet'],"['owl', 'bird_of_Minerva', 'bird_of_night', 'hooter']",8068,7821
"['shorebird', 'shore_bird', 'limicoline_bird']","['wading_bird', 'wader']",8069,7523
['peacock'],"['peafowl', 'bird_of_Juno']",8070,7604
"['bumblebee', 'humblebee']",['bee'],8071,7790
['sole'],['flatfish'],8072,9162
['accentor'],"['oscine', 'oscine_bird']",8073,7247
['Blenheim_spaniel'],['English_toy_spaniel'],8074,7630
['groenendael'],"['Belgian_sheepdog', 'Belgian_shepherd']",8075,7738
"['lesser_twayblade', 'Listera_cordata']","['orchid', 'orchidaceous_plant']",8076,7906
['musnud'],['throne'],8077,7884
['mole_cricket'],['cricket'],8078,7794
"['dasyurid_marsupial', 'dasyurid']","['marsupial', 'pouched_mammal']",8079,7197
"['satyr_orchid', 'Coeloglossum_bracteatum']","['orchid', 'orchidaceous_plant']",8080,7906
"['European_wolf_spider', 'tarantula', 'Lycosa_tarentula']","['wolf_spider', 'hunting_spider']",8081,7301
['waterdog'],"['ambystomid', 'ambystomid_salamander']",8082,7423
"['leopard_frog', 'spring_frog', 'Rana_pipiens']","['true_frog', 'ranid']",8083,7554
['rat'],"['rodent', 'gnawer']",8084,7594
"['orange-blossom_orchid', 'Sarcochilus_falcatus']","['orchid', 'orchidaceous_plant']",8085,7906
"['American_Staffordshire_terrier', 'Staffordshire_terrier', 'American_pit_bull_terrier', 'pit_bull_terrier']","['bullterrier', 'bull_terrier']",8086,7885
['cattleya'],"['orchid', 'orchidaceous_plant']",8087,7906
"['harpy', 'harpy_eagle', 'Harpia_harpyja']","['eagle', 'bird_of_Jove']",8088,7141
['bird_of_paradise'],"['oscine', 'oscine_bird']",8089,7247
['epidendron'],"['orchid', 'orchidaceous_plant']",8090,7906
"['shoebill', 'shoebird', 'Balaeniceps_rex']","['wading_bird', 'wader']",8091,7523
['giant_cockroach'],"['cockroach', 'roach']",8092,7148
['monoplane'],"['airplane', 'aeroplane', 'plane']",8093,7678
['butcher_knife'],['knife'],8094,7177
"['short-spurred_fragrant_orchid', 'Gymnadenia_odoratissima']","['orchid', 'orchidaceous_plant']",8095,7906
"['New_World_oriole', 'American_oriole', 'oriole']","['oscine', 'oscine_bird']",8096,7247
"['blue_mockingbird', 'Melanotis_caerulescens']","['oscine', 'oscine_bird']",8097,7247
['propeller_plane'],"['airplane', 'aeroplane', 'plane']",8098,7678
['spider_orchid'],"['orchid', 'orchidaceous_plant']",8099,7906
"['bald_eagle', 'American_eagle', 'Haliaeetus_leucocephalus']","['eagle', 'bird_of_Jove']",8100,7141
['espresso_maker'],['coffee_maker'],8101,7863
"['sawyer', 'sawyer_beetle']","['long-horned_beetle', 'longicorn', 'longicorn_beetle']",8102,7943
"['electric_refrigerator', 'fridge']","['refrigerator', 'icebox']",8103,7212
"['grass_pink', 'Calopogon_pulchellum', 'Calopogon_tuberosum']","['orchid', 'orchidaceous_plant']",8104,7906
['gas_oven'],['oven'],8105,7605
['milk_float'],['van'],8106,7633
['mylodon'],['edentate'],8107,7939
['Archilochus_colubris'],['hummingbird'],8108,7617
"['colubrid_snake', 'colubrid']","['snake', 'serpent', 'ophidian']",8109,7647
['water_spaniel'],['spaniel'],8110,7729
['field_spaniel'],['spaniel'],8111,7729
['catamaran'],"['sailboat', 'sailing_boat']",8112,7502
"['weaver', 'weaverbird', 'weaver_finch']","['oscine', 'oscine_bird']",8113,7247
"['alligator', 'gator']","['crocodilian_reptile', 'crocodilian']",8114,7406
"['mockingbird', 'mocker', 'Mimus_polyglotktos']","['oscine', 'oscine_bird']",8115,7247
['coracle'],['small_boat'],8116,7176
"['Doberman', 'Doberman_pinscher']",['pinscher'],8117,7253
['salmon'],['food_fish'],8118,7449
"['babbler', 'cackler']","['oscine', 'oscine_bird']",8119,7247
"['European_house_cricket', 'Acheta_domestica']",['cricket'],8120,7794
['warbler'],"['oscine', 'oscine_bird']",8121,7247
['Sussex_spaniel'],['spaniel'],8122,7729
['snout_beetle'],['weevil'],8123,7598
['marmot'],"['rodent', 'gnawer']",8124,7594
['racing_boat'],['small_boat'],8125,7176
"['hard_tick', 'ixodid']",['tick'],8126,7139
"['whooper', 'whooper_swan', 'Cygnus_cygnus']",['swan'],8127,7811
['tanker_plane'],"['airplane', 'aeroplane', 'plane']",8128,7678
['coondog'],['coonhound'],8129,7616
['binocular_microscope'],['light_microscope'],8130,7864
"['staghorn_coral', ""stag's-horn_coral""]","['stony_coral', 'madrepore', 'madriporian_coral']",8131,7367
['mole_rat'],"['rodent', 'gnawer']",8132,7594
['Bowie_knife'],['knife'],8133,7177
['briefcase_computer'],['portable_computer'],8134,7653
"['scarabaeid_beetle', 'scarabaeid', 'scarabaean']",['lamellicorn_beetle'],8135,7848
['sea_snake'],"['snake', 'serpent', 'ophidian']",8136,7647
"['songbird', 'songster']","['oscine', 'oscine_bird']",8137,7247
['opossum_rat'],"['marsupial', 'pouched_mammal']",8138,7197
['harrier'],['hawk'],8139,7348
['fire_ant'],"['ant', 'emmet', 'pismire']",8140,7897
"[""ladies'_tresses"", ""lady's_tresses""]","['orchid', 'orchidaceous_plant']",8141,7906
['broiler'],['oven'],8142,7605
"['blowfly', 'blow_fly']",['fly'],8143,7632
"['bee_orchid', 'Ophrys_apifera']","['orchid', 'orchidaceous_plant']",8144,7906
['minicab'],"['cab', 'hack', 'taxi', 'taxicab']",8145,7170
['disa'],"['orchid', 'orchidaceous_plant']",8146,7906
['hangar_queen'],"['airplane', 'aeroplane', 'plane']",8147,7678
['hominid'],['primate'],8148,7815
"['short-horned_grasshopper', 'acridid']","['grasshopper', 'hopper']",8149,7894
['yawl'],['small_boat'],8150,7176
['simian'],['primate'],8151,7815
"['sparrow_hawk', 'Accipiter_nisus']",['hawk'],8152,7348
"['danaid', 'danaid_butterfly']",['butterfly'],8153,7163
['laelia'],"['orchid', 'orchidaceous_plant']",8154,7906
['bombardier_beetle'],"['ground_beetle', 'carabid_beetle']",8155,7244
"['barracouta', 'snoek']",['food_fish'],8156,7449
['Labrador_retriever'],['retriever'],8157,7635
"['spider_orchid', 'Brassia_lawrenceana']","['orchid', 'orchidaceous_plant']",8158,7906
['waxwing'],"['oscine', 'oscine_bird']",8159,7247
['black-and-tan_coonhound'],['coonhound'],8160,7616
['flamingo'],"['wading_bird', 'wader']",8161,7523
['stock_car'],"['racer', 'race_car', 'racing_car']",8162,7318
['liparis'],"['orchid', 'orchidaceous_plant']",8163,7906
['finisher'],"['racer', 'race_car', 'racing_car']",8164,7318
['odontoglossum'],"['orchid', 'orchidaceous_plant']",8165,7906
['rotisserie'],['oven'],8166,7605
['snapper'],['food_fish'],8167,7449
"['little_black_ant', 'Monomorium_minimum']","['ant', 'emmet', 'pismire']",8168,7897
['biplane'],"['airplane', 'aeroplane', 'plane']",8169,7678
['hamster'],"['rodent', 'gnawer']",8170,7594
['Silex'],['coffee_maker'],8171,7863
['masdevallia'],"['orchid', 'orchidaceous_plant']",8172,7906
['buteonine'],['hawk'],8173,7348
['fly_orchid'],"['orchid', 'orchidaceous_plant']",8174,7906
"['false_gavial', 'Tomistoma_schlegeli']","['crocodilian_reptile', 'crocodilian']",8175,7406
['barrage_balloon'],"['airship', 'dirigible']",8176,7903
"['feline', 'felid']",['carnivore'],8177,7140
['thornbill'],['hummingbird'],8178,7617
['pen'],['swan'],8179,7811
"['cleaver', 'meat_cleaver', 'chopper']",['knife'],8180,7177
['carpenter_ant'],"['ant', 'emmet', 'pismire']",8181,7897
"['slave-making_ant', 'slave-maker']","['ant', 'emmet', 'pismire']",8182,7897
"['long-horned_grasshopper', 'tettigoniid']","['grasshopper', 'hopper']",8183,7894
['laundry_truck'],['van'],8184,7633
"['common_daisy', 'English_daisy', 'Bellis_perennis']",['daisy'],8185,7642
"['Irish_setter', 'red_setter']",['setter'],8186,7810
"['buzzard', 'Buteo_buteo']",['hawk'],8187,7348
"['soft-shell_crab', 'soft-shelled_crab']",['crab'],8188,7179
"['pocketknife', 'pocket_knife']",['knife'],8189,7177
"[""lady's_slipper"", 'lady-slipper', ""ladies'_slipper"", 'slipper_orchid']","['orchid', 'orchidaceous_plant']",8190,7906
"['helmet_orchid', 'greenhood']","['orchid', 'orchidaceous_plant']",8191,7906
"['mole_salamander', 'Ambystoma_talpoideum']","['ambystomid', 'ambystomid_salamander']",8192,7423
"['Staffordshire_bullterrier', 'Staffordshire_bull_terrier']","['bullterrier', 'bull_terrier']",8193,7885
['squirrel'],"['rodent', 'gnawer']",8194,7594
"['dog-day_cicada', 'harvest_fly']","['cicada', 'cicala']",8195,7153
['shooting_brake'],"['beach_wagon', 'station_wagon', 'wagon', 'estate_car', 'beach_waggon', 'station_waggon', 'waggon']",8196,7306
"['soft_tick', 'argasid']",['tick'],8197,7139
['launch'],"['motorboat', 'powerboat']",8198,7557
"['gerbil', 'gerbille']","['rodent', 'gnawer']",8199,7594
"['pink_cockatoo', 'Kakatoe_leadbeateri']",['cockatoo'],8200,7193
['lizard'],['saurian'],8201,7657
['mouse'],"['rodent', 'gnawer']",8202,7594
['bread_knife'],['knife'],8203,7177
['constrictor'],"['snake', 'serpent', 'ophidian']",8204,7647
['beaver'],"['rodent', 'gnawer']",8205,7594
['mylodontid'],['edentate'],8206,7939
"['tawny_eagle', 'Aquila_rapax']","['eagle', 'bird_of_Jove']",8207,7141
"['oboe', 'hautboy', 'hautbois']","['double-reed_instrument', 'double_reed']",8208,7531
"['affenpinscher', 'monkey_pinscher', 'monkey_dog']",['pinscher'],8209,7253
"['krummhorn', 'crumhorn', 'cromorne']","['double-reed_instrument', 'double_reed']",8210,7531
"['police_van', 'police_wagon', 'paddy_wagon', 'patrol_wagon', 'wagon', 'black_Maria']",['van'],8211,7633
"['barn_owl', 'Tyto_alba']","['owl', 'bird_of_Minerva', 'bird_of_night', 'hooter']",8212,7821
"['catbird', 'grey_catbird', 'gray_catbird', 'Dumetella_carolinensis']","['oscine', 'oscine_bird']",8213,7247
['starling'],"['oscine', 'oscine_bird']",8214,7247
['mullet'],"['bottom-feeder', 'bottom-dweller']",8215,7637
['Indian_crocus'],"['orchid', 'orchidaceous_plant']",8216,7906
"['Colorado_potato_beetle', 'Colorado_beetle', 'potato_bug', 'potato_beetle', 'Leptinotarsa_decemlineata']","['leaf_beetle', 'chrysomelid']",8217,7813
['armadillo'],['edentate'],8218,7939
['compound_microscope'],['light_microscope'],8219,7864
"['container_ship', 'containership', 'container_vessel']","['cargo_ship', 'cargo_vessel']",8220,7527
['sea_bass'],['food_fish'],8221,7449
['caladenia'],"['orchid', 'orchidaceous_plant']",8222,7906
['fleet_ballistic_missile_submarine'],"['submarine', 'pigboat', 'sub', 'U-boat']",8223,7581
"['praying_mantis', 'praying_mantid', 'Mantis_religioso']","['mantis', 'mantid']",8224,7483
['dinocerate'],"['ungulate', 'hoofed_mammal']",8225,7791
['trumpeter'],"['wading_bird', 'wader']",8226,7523
['ortygan'],"['wading_bird', 'wader']",8227,7523
['crane'],"['wading_bird', 'wader']",8228,7523
"['screech_owl', 'Otus_asio']","['owl', 'bird_of_Minerva', 'bird_of_night', 'hooter']",8229,7821
"['nymphalid', 'nymphalid_butterfly', 'brush-footed_butterfly', 'four-footed_butterfly']",['butterfly'],8230,7163
"['New_World_vulture', 'cathartid']",['vulture'],8231,7457
"['woodlouse', 'slater']",['isopod'],8232,7308
"['sax', 'saxophone']","['single-reed_instrument', 'single-reed_woodwind']",8233,7508
"['pharaoh_ant', ""pharaoh's_ant"", 'Monomorium_pharaonis']","['ant', 'emmet', 'pismire']",8234,7897
"['red_eft', 'Notophthalmus_viridescens']","['newt', 'triton']",8235,7823
"['semiautomatic_pistol', 'semiautomatic']","['pistol', 'handgun', 'side_arm', 'shooting_iron']",8236,7947
"['pipit', 'titlark', 'lark']","['oscine', 'oscine_bird']",8237,7247
"['paca', 'Cuniculus_paca']","['rodent', 'gnawer']",8238,7594
['dinosaur'],"['archosaur', 'archosaurian', 'archosaurian_reptile']",8239,7663
"['diapheromera', 'Diapheromera_femorata']","['walking_stick', 'walkingstick', 'stick_insect']",8240,7926
"['pierid', 'pierid_butterfly']",['butterfly'],8241,7163
"['notebook', 'notebook_computer']",['portable_computer'],8242,7653
"['rough-legged_hawk', 'roughleg', 'Buteo_lagopus']",['hawk'],8243,7348
['ski-plane'],"['airplane', 'aeroplane', 'plane']",8244,7678
['pelecaniform_seabird'],"['seabird', 'sea_bird', 'seafowl']",8245,7395
"['cotton_rat', 'Sigmodon_hispidus']","['rodent', 'gnawer']",8246,7594
['lifeboat'],['sea_boat'],8247,7374
"['thrasher', 'mocking_thrush']","['oscine', 'oscine_bird']",8248,7247
['phaius'],"['orchid', 'orchidaceous_plant']",8249,7906
['eft'],"['newt', 'triton']",8250,7823
['dendrobium'],"['orchid', 'orchidaceous_plant']",8251,7906
"['sulphur-crested_cockatoo', 'Kakatoe_galerita', 'Cacatua_galerita']",['cockatoo'],8252,7193
['hominoid'],['primate'],8253,7815
"['pinniped_mammal', 'pinniped', 'pinnatiped']",['aquatic_mammal'],8254,7494
"['fly_orchid', 'Ophrys_insectifera', 'Ophrys_muscifera']","['orchid', 'orchidaceous_plant']",8255,7906
"['coypu', 'nutria', 'Myocastor_coypus']","['rodent', 'gnawer']",8256,7594
['gig'],['small_boat'],8257,7176
['Duplicidentata'],"['lagomorph', 'gnawing_mammal']",8258,7204
['semiautomatic_firearm'],"['autoloader', 'self-loader']",8259,7146
"['cetacean', 'cetacean_mammal', 'blower']",['aquatic_mammal'],8260,7494
"['English_horn', 'cor_anglais']","['double-reed_instrument', 'double_reed']",8261,7531
['gypsy_cab'],"['cab', 'hack', 'taxi', 'taxicab']",8262,7170
['curly-coated_retriever'],['retriever'],8263,7635
"['gat', 'rod']","['pistol', 'handgun', 'side_arm', 'shooting_iron']",8264,7947
['funny_wagon'],['ambulance'],8265,7414
"['dinghy', 'dory', 'rowboat']",['small_boat'],8266,7176
['auxiliary_research_submarine'],"['submarine', 'pigboat', 'sub', 'U-boat']",8267,7581
['slicer'],['knife'],8268,7177
"['butterfly_orchid', 'butterfly_orchis', 'Epidendrum_venosum', 'Encyclia_venosa']","['orchid', 'orchidaceous_plant']",8269,7906
['speedboat'],"['motorboat', 'powerboat']",8270,7557
"['fissiped_mammal', 'fissiped']",['carnivore'],8271,7140
['rail'],"['wading_bird', 'wader']",8272,7523
"['outboard_motorboat', 'outboard']","['motorboat', 'powerboat']",8273,7557
['drone'],['bee'],8274,7790
"['odd-toed_ungulate', 'perissodactyl', 'perissodactyl_mammal']","['ungulate', 'hoofed_mammal']",8275,7791
['screamer'],"['waterfowl', 'water_bird', 'waterbird']",8276,7511
"['broad-leaved_twayblade', 'Listera_convallarioides']","['orchid', 'orchidaceous_plant']",8277,7906
"['teleost_fish', 'teleost', 'teleostan']",['bony_fish'],8278,7279
"['rice_weevil', 'black_weevil', 'Sitophylus_oryzae']",['weevil'],8279,7598
['vireo'],"['oscine', 'oscine_bird']",8280,7247
['moving_van'],['van'],8281,7633
"['black-billed_cuckoo', 'Coccyzus_erythropthalmus']",['cuckoo'],8282,7181
"['rock_crab', 'Cancer_irroratus']",['crab'],8283,7179
"['ringlet', 'ringlet_butterfly']",['butterfly'],8284,7163
"['holocephalan', 'holocephalian']","['cartilaginous_fish', 'chondrichthian']",8285,7660
['twayblade'],"['orchid', 'orchidaceous_plant']",8286,7906
['kangaroo'],"['marsupial', 'pouched_mammal']",8287,7197
"['letter_opener', 'paper_knife', 'paperknife']",['knife'],8288,7177
['elephant'],['pachyderm'],8289,7765
"['blue_peafowl', 'Pavo_cristatus']","['peafowl', 'bird_of_Juno']",8290,7604
['Dutch_oven'],['oven'],8291,7605
"['Old_World_oriole', 'oriole']","['oscine', 'oscine_bird']",8292,7247
"['horse_pistol', 'horse-pistol']","['pistol', 'handgun', 'side_arm', 'shooting_iron']",8293,7947
"['hawk_owl', 'Surnia_ulula']","['owl', 'bird_of_Minerva', 'bird_of_night', 'hooter']",8294,7821
"['seaplane', 'hydroplane']","['airplane', 'aeroplane', 'plane']",8295,7678
"['king_crab', 'Alaska_crab', 'Alaskan_king_crab', 'Alaska_king_crab', 'Paralithodes_camtschatica']",['crab'],8296,7179
['New_World_mouse'],"['rodent', 'gnawer']",8297,7594
"['echidna', 'spiny_anteater', 'anteater']","['monotreme', 'egg-laying_mammal']",8298,7486
['miniature_schnauzer'],['schnauzer'],8299,7945
['fiddler_crab'],['crab'],8300,7179
"['lycaenid', 'lycaenid_butterfly']",['butterfly'],8301,7163
"['crossopterygian', 'lobefin', 'lobe-finned_fish']",['bony_fish'],8302,7279
['lark'],"['oscine', 'oscine_bird']",8303,7247
"['broadax', 'broadaxe']","['ax', 'axe']",8304,7709
"['cymbid', 'cymbidium']","['orchid', 'orchidaceous_plant']",8305,7906
"['red-shouldered_hawk', 'Buteo_lineatus']",['hawk'],8306,7348
['purple_gallinule'],"['gallinule', 'marsh_hen', 'water_hen', 'swamphen']",8307,7477
"['fringed_orchis', 'fringed_orchid']","['orchid', 'orchidaceous_plant']",8308,7906
"['roadrunner', 'chaparral_cock', 'Geococcyx_californianus']",['cuckoo'],8309,7181
"['caiman', 'cayman']","['crocodilian_reptile', 'crocodilian']",8310,7406
['tandoor'],['oven'],8311,7605
"['elasmobranch', 'selachian']","['cartilaginous_fish', 'chondrichthian']",8312,7660
"['groundfish', 'bottom_fish']",['food_fish'],8313,7449
"['green_frog', 'spring_frog', 'Rana_clamitans']","['true_frog', 'ranid']",8314,7554
"['two-spotted_ladybug', 'Adalia_bipunctata']","['ladybug', 'ladybeetle', 'lady_beetle', 'ladybird', 'ladybird_beetle']",8315,7341
"['German_cockroach', 'Croton_bug', 'crotonbug', 'water_bug', 'Blattella_germanica']","['cockroach', 'roach']",8316,7148
